uid,split,cell_line,density_bin,model,pred_exists,gt_path,pred_path,obj_tp,obj_fp,obj_fn,obj_ignored,obj_precision,obj_recall,obj_f1,pred_count,gt_count,count_abs_error,count_ape,pix_tp,pix_fp,pix_fn,pix_tn,pix_precision,pix_recall,pix_f1,pix_iou,pix_dice,cand_pairs,cand_preds,cand_gts
colo320dm_qpcr_jq1_24h_ctrl_17,val,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_17.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_17.png,4,12,9,0,0.249999999984375,0.30769230766863903,0.27586206896551724,16,13,3.0,23.076923076923077,15,193,154,5013142,0.07211538461538461,0.08875739644970414,0.07957559681697612,0.04143646408839779,0.07957559681697612,4,4,4
colo320dm_qpcr_jq1_24h_ctrl_18,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_18.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_18.png,37,12,14,0,0.7551020408009164,0.7254901960642062,0.74,49,51,2.0,3.9215686274509802,190,447,473,5012394,0.29827315541601257,0.2865761689291101,0.2923076923076923,0.17117117117117117,0.2923076923076923,37,37,37
colo320dm_qpcr_jq1_24h_ctrl_21,val,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_21.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_21.png,25,15,15,0,0.624999999984375,0.624999999984375,0.625,40,40,0.0,0.0,139,381,381,5012603,0.2673076923076923,0.2673076923076923,0.2673076923076923,0.15427302996670367,0.2673076923076923,25,25,25
colo320dm_qpcr_jq1_24h_ctrl_22,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_22.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_22.png,34,18,31,0,0.6538461538335799,0.5230769230688758,0.5811965811965812,52,65,13.0,20.0,183,493,662,5012166,0.27071005917159763,0.2165680473372781,0.2406311637080868,0.1367713004484305,0.2406311637080868,34,34,34
colo320dm_qpcr_jq1_24h_ctrl_23,test,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_23.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_23.png,32,24,25,0,0.5714285714183673,0.5614035087620807,0.5663716814159292,56,57,1.0,1.7543859649122806,167,561,574,5012202,0.22939560439560439,0.2253711201079622,0.2273655547991831,0.1282642089093702,0.2273655547991831,32,32,32
colo320dm_qpcr_jq1_24h_ctrl_25,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_25.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_25.png,28,26,25,0,0.5185185185089164,0.5283018867824849,0.5233644859813084,54,53,1.0,1.8867924528301887,154,548,535,5012267,0.21937321937321938,0.22351233671988388,0.22142343637670742,0.12449474535165723,0.22142343637670742,28,28,28
colo320dm_qpcr_jq1_24h_ctrl_26,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_26.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_26.png,19,3,3,0,0.8636363635971074,0.8636363635971074,0.8636363636363636,22,22,0.0,0.0,123,163,163,5013055,0.43006993006993005,0.43006993006993005,0.43006993006993005,0.2739420935412027,0.43006993006993005,19,19,19
colo320dm_qpcr_jq1_24h_ctrl_27,val,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_27.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_27.png,11,4,7,0,0.7333333332844444,0.6111111110771605,0.6666666666666666,15,18,3.0,16.666666666666668,69,126,165,5013144,0.35384615384615387,0.2948717948717949,0.32167832167832167,0.19166666666666668,0.32167832167832167,11,11,11
colo320dm_qpcr_jq1_24h_ctrl_28,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_28.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_28.png,17,14,18,0,0.5483870967565037,0.4857142857004082,0.5151515151515151,31,35,4.0,11.428571428571429,102,301,353,5012748,0.2531017369727047,0.22417582417582418,0.23776223776223776,0.1349206349206349,0.23776223776223776,17,17,17
colo320dm_qpcr_jq1_24h_ctrl_3,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_3.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_3.png,74,72,70,0,0.5068493150650216,0.5138888888853202,0.5103448275862069,146,144,2.0,1.3888888888888888,404,1494,1468,5010138,0.21285563751317177,0.21581196581196582,0.2143236074270557,0.12002376708259062,0.2143236074270557,74,74,74
colo320dm_qpcr_jq1_24h_ctrl_31,val,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_31.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_31.png,71,77,72,0,0.47972972972648836,0.4965034965000245,0.4879725085910653,148,143,5.0,3.4965034965034967,391,1533,1468,5010112,0.20322245322245322,0.2103281334050565,0.20671424795136137,0.11527122641509434,0.20671424795136134,71,71,71
colo320dm_qpcr_jq1_24h_ctrl_33,test,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_33.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_33.png,11,9,13,0,0.5499999999725,0.4583333333142361,0.5,20,24,4.0,16.666666666666668,50,210,262,5012982,0.19230769230769232,0.16025641025641027,0.17482517482517484,0.09578544061302682,0.17482517482517482,11,11,11
colo320dm_qpcr_jq1_24h_ctrl_35,val,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_35.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_35.png,31,21,26,0,0.5961538461423816,0.5438596491132657,0.5688073394495413,52,57,5.0,8.771929824561404,177,499,564,5012264,0.2618343195266272,0.2388663967611336,0.24982357092448834,0.14274193548387096,0.24982357092448837,31,31,31
colo320dm_qpcr_jq1_24h_ctrl_36,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_36.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_36.png,32,22,27,0,0.5925925925816187,0.5423728813467394,0.5663716814159292,54,59,5.0,8.474576271186441,190,512,577,5012225,0.2706552706552707,0.24771838331160365,0.25867937372362154,0.1485535574667709,0.2586793737236215,32,32,32
colo320dm_qpcr_jq1_24h_ctrl_37,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_37.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_37.png,8,1,4,0,0.8888888887901234,0.6666666666111111,0.7619047619047619,9,12,3.0,25.0,57,60,99,5013288,0.48717948717948717,0.36538461538461536,0.4175824175824176,0.2638888888888889,0.4175824175824176,8,8,8
colo320dm_qpcr_jq1_24h_ctrl_38,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_38.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_38.png,24,16,17,0,0.5999999999850001,0.5853658536442594,0.5925925925925926,40,41,1.0,2.4390243902439024,121,399,412,5012572,0.2326923076923077,0.2270168855534709,0.22981956315289645,0.1298283261802575,0.22981956315289648,24,24,24
colo320dm_qpcr_jq1_24h_ctrl_39,test,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_39.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_39.png,27,22,14,0,0.55102040815202,0.6585365853497919,0.6,49,41,8.0,19.51219512195122,149,488,384,5012483,0.23390894819466249,0.2795497185741088,0.25470085470085474,0.14593535749265427,0.2547008547008547,27,27,27
colo320dm_qpcr_jq1_24h_ctrl_4,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_4.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_4.png,27,20,19,0,0.5744680850941603,0.5869565217263706,0.5806451612903226,47,46,1.0,2.1739130434782608,148,463,450,5012443,0.24222585924713586,0.24749163879598662,0.24483043837882548,0.13949104618284638,0.24483043837882548,27,27,27
colo320dm_qpcr_jq1_24h_ctrl_41,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_41.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_41.png,55,35,46,0,0.6111111111043209,0.5445544554401529,0.5759162303664922,90,101,11.0,10.891089108910892,291,879,1022,5011312,0.24871794871794872,0.22162985529322163,0.23439387837293596,0.13275547445255476,0.23439387837293596,55,55,55
colo320dm_qpcr_jq1_24h_ctrl_43,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_43.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_43.png,28,15,16,0,0.6511627906825311,0.6363636363491736,0.6436781609195402,43,44,1.0,2.272727272727273,212,347,360,5012585,0.37924865831842575,0.3706293706293706,0.37488947833775416,0.2306855277475517,0.3748894783377542,28,28,28
colo320dm_qpcr_jq1_24h_ctrl_47,test,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_47.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_47.png,15,11,7,0,0.5769230769008876,0.6818181817871901,0.625,26,22,4.0,18.181818181818183,78,260,208,5012958,0.23076923076923078,0.2727272727272727,0.24999999999999994,0.14285714285714285,0.25,15,15,15
colo320dm_qpcr_jq1_24h_ctrl_48,test,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_48.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_48.png,15,16,17,0,0.48387096772632676,0.4687499999853516,0.47619047619047616,31,32,1.0,3.125,79,324,337,5012764,0.19602977667493796,0.18990384615384615,0.1929181929181929,0.10675675675675676,0.19291819291819293,15,15,15
colo320dm_qpcr_jq1_24h_ctrl_49,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_49.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_49.png,42,25,32,0,0.6268656716324348,0.5675675675598977,0.5957446808510638,67,74,7.0,9.45945945945946,208,663,754,5011879,0.23880597014925373,0.21621621621621623,0.22695035460992904,0.128,0.22695035460992907,42,42,42
colo320dm_qpcr_jq1_24h_ctrl_50,train,COLO320DM,0-9,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_50.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_50.png,4,1,3,0,0.79999999984,0.5714285713469388,0.6666666666666666,5,7,2.0,28.571428571428573,28,37,63,5013376,0.4307692307692308,0.3076923076923077,0.358974358974359,0.21875,0.358974358974359,4,4,4
colo320dm_qpcr_jq1_24h_ctrl_55,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_55.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_55.png,20,16,14,0,0.5555555555401235,0.588235294100346,0.5714285714285714,36,34,2.0,5.882352941176471,97,371,345,5012691,0.20726495726495728,0.21945701357466063,0.21318681318681318,0.11931119311193111,0.21318681318681318,20,20,20
colo320dm_qpcr_jq1_24h_ctrl_58,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_58.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_58.png,10,5,5,0,0.6666666666222222,0.6666666666222222,0.6666666666666666,15,15,0.0,0.0,62,133,133,5013176,0.31794871794871793,0.31794871794871793,0.31794871794871793,0.18902439024390244,0.31794871794871793,10,10,10
colo320dm_qpcr_jq1_24h_ctrl_65,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_65.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_65.png,18,9,12,0,0.6666666666419753,0.59999999998,0.631578947368421,27,30,3.0,10.0,107,244,283,5012870,0.30484330484330485,0.2743589743589744,0.2887989203778677,0.16876971608832808,0.28879892037786775,18,18,18
colo320dm_qpcr_jq1_24h_ctrl_66_a,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_66_a.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_66_a.png,36,22,25,0,0.6206896551617123,0.5901639344165547,0.6050420168067226,58,61,3.0,4.918032786885246,187,567,606,5012144,0.2480106100795756,0.23581336696090793,0.24175824175824176,0.1375,0.24175824175824176,36,36,36
colo320dm_qpcr_jq1_24h_ctrl_67,test,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_67.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_67.png,61,32,30,0,0.6559139784875708,0.6703296703223041,0.6630434782608695,93,91,2.0,2.197802197802198,382,827,801,5011494,0.3159636062861869,0.3229078613693998,0.3193979933110368,0.1900497512437811,0.3193979933110368,61,61,61
colo320dm_qpcr_jq1_24h_ctrl_69,test,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_69.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_69.png,28,17,26,0,0.6222222222083951,0.5185185185089164,0.5656565656565656,45,54,9.0,16.666666666666668,150,435,552,5012367,0.2564102564102564,0.21367521367521367,0.23310023310023306,0.13192612137203166,0.2331002331002331,28,28,28
colo320dm_qpcr_jq1_24h_ctrl_72,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_72.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_72.png,29,7,8,0,0.805555555533179,0.7837837837626005,0.7945205479452054,36,37,1.0,2.7027027027027026,181,287,300,5012736,0.38675213675213677,0.3762993762993763,0.3814541622760801,0.23567708333333334,0.3814541622760801,29,29,29
colo320dm_qpcr_jq1_24h_ctrl_75,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_75.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_75.png,29,19,18,0,0.6041666666540799,0.6170212765826166,0.6105263157894737,48,47,1.0,2.127659574468085,139,485,472,5012408,0.22275641025641027,0.22749590834697217,0.2251012145748988,0.12682481751824817,0.2251012145748988,29,29,29
colo320dm_qpcr_jq1_24h_ctrl_78_a,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_78_a.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_78_a.png,20,10,6,0,0.6666666666444444,0.7692307692011834,0.7142857142857143,30,26,4.0,15.384615384615385,131,259,207,5012907,0.33589743589743587,0.3875739644970414,0.35989010989010983,0.21943048576214405,0.3598901098901099,20,20,20
colo320dm_qpcr_jq1_24h_ctrl_78_b,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_78_b.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_78_b.png,35,17,17,0,0.6730769230639794,0.6730769230639794,0.6730769230769231,52,52,0.0,0.0,180,496,496,5012332,0.26627218934911245,0.26627218934911245,0.26627218934911245,0.15358361774744028,0.26627218934911245,35,35,35
colo320dm_qpcr_jq1_24h_ctrl_79,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_79.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_79.png,9,2,1,0,0.8181818181074381,0.89999999991,0.8571428571428571,11,10,1.0,10.0,57,86,73,5013288,0.3986013986013986,0.43846153846153846,0.4175824175824176,0.2638888888888889,0.4175824175824176,9,9,9
colo320dm_qpcr_jq1_24h_ctrl_8,train,COLO320DM,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_8.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_8.png,22,16,14,0,0.5789473684058172,0.6111111110941359,0.5945945945945946,38,36,2.0,5.555555555555555,109,385,359,5012651,0.22064777327935223,0.2329059829059829,0.22661122661122662,0.12778429073856976,0.22661122661122662,22,22,22
colo320dm_qpcr_jq1_24h_ctrl_81,train,COLO320DM,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/colo320dm_qpcr_jq1_24h_ctrl_81.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/colo320dm_qpcr_jq1_24h_ctrl_81.png,38,23,21,0,0.6229508196619189,0.6440677965992532,0.6333333333333333,61,59,2.0,3.389830508474576,209,584,558,5012153,0.2635561160151324,0.27249022164276404,0.26794871794871794,0.154700222057735,0.26794871794871794,38,38,38
