train_tp,train_fp,train_fn,train_ignored_pred,train_precision,train_recall,train_f1,train_n_images,val_tp,val_fp,val_fn,val_ignored_pred,val_precision,val_recall,val_f1,val_n_images,test_tp,test_fp,test_fn,test_ignored_pred,test_precision,test_recall,test_f1,test_n_images,cell_line,combo_id,threshold_factor,morph_close_kernel,min_area,max_area,merge_distance
1235,120,717,48,0.9114391143911439,0.6326844262295082,0.7469005140610826,44,284,27,195,11,0.9131832797427653,0.592901878914405,0.7189873417721518,9,295,31,217,11,0.9049079754601227,0.576171875,0.7040572792362768,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.2625222843539818,5.0,16.0,592.0,3.697089110510541
1559,227,393,347,0.8729003359462486,0.7986680327868853,0.8341359015516319,44,365,40,114,79,0.9012345679012346,0.7620041753653445,0.8257918552036199,9,396,49,116,76,0.8898876404494382,0.7734375,0.8275862068965517,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.3520176225978782,1.0,5.0,879.0,5.37333295624365
1563,238,389,281,0.8678511937812327,0.8007172131147541,0.832933653077538,44,363,39,116,62,0.9029850746268657,0.7578288100208769,0.8240635641316686,9,389,56,123,59,0.8741573033707866,0.759765625,0.812957157784744,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.2876794843067692,3.0,5.0,879.0,6.134818003092633
777,52,1175,13,0.9372738238841978,0.3980532786885246,0.5587918015102481,44,175,7,304,5,0.9615384615384616,0.3653444676409186,0.529500756429652,9,192,14,320,4,0.9320388349514563,0.375,0.5348189415041783,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,30.0,887.0,0.0
1686,725,266,198,0.699294898382414,0.8637295081967213,0.7728627091450837,44,390,95,89,42,0.8041237113402062,0.81419624217119,0.8091286307053942,9,421,137,91,46,0.7544802867383512,0.822265625,0.7869158878504673,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.3227835156662298,1.0,1.0,862.0,11.063060166872848
1497,590,455,46,0.7172975563009104,0.766905737704918,0.7412725922257984,44,344,83,135,11,0.8056206088992974,0.7181628392484343,0.7593818984547461,9,371,114,141,7,0.7649484536082474,0.724609375,0.7442326980942828,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.5561905202091435,7.0,1.0,734.0,15.888517216629221
1487,213,465,154,0.8747058823529412,0.7617827868852459,0.8143483023001096,44,350,37,129,37,0.9043927648578811,0.7306889352818372,0.8083140877598153,9,374,52,138,31,0.8779342723004695,0.73046875,0.7974413646055437,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.2973190719085201,5.0,6.0,700.0,0.9575108556797394
1462,738,490,18,0.6645454545454546,0.7489754098360656,0.7042389210019268,44,334,101,145,2,0.767816091954023,0.697286012526096,0.7308533916849015,9,364,137,148,3,0.7265469061876247,0.7109375,0.7186574531095755,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.1140581422751683,13.0,1.0,701.0,19.696674419099217
1124,88,828,86,0.9273927392739274,0.5758196721311475,0.7104930467762326,44,260,23,219,17,0.9187279151943463,0.5427974947807933,0.6824146981627297,9,272,26,240,16,0.912751677852349,0.53125,0.671604938271605,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,16.0,713.0,0.0
1678,729,274,794,0.6971333610303282,0.8596311475409836,0.7699013535214498,44,393,101,86,201,0.7955465587044535,0.8204592901878914,0.8078108941418294,9,428,152,84,178,0.7379310344827587,0.8359375,0.7838827838827839,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,1.0,889.0,0.0
1693,2316,259,433,0.42229982539286604,0.8673155737704918,0.568025499077336,44,392,377,87,98,0.5097529258777633,0.8183716075156576,0.6282051282051282,9,421,382,91,104,0.5242839352428393,0.822265625,0.6403041825095057,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.6,9.0,1.0,873.0,2.268665301373186
1599,320,353,225,0.8332464825429912,0.8191598360655737,0.8261431154740377,44,379,49,100,61,0.8855140186915887,0.791231732776618,0.8357221609702316,9,404,73,108,45,0.8469601677148847,0.7890625,0.8169868554095046,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.0267832671464252,5.0,4.0,894.0,6.53440788742042
1367,134,585,199,0.9107261825449701,0.7003073770491803,0.7917752678830003,44,319,34,160,37,0.9036827195467422,0.6659707724425887,0.7668269230769231,9,337,33,175,49,0.9108108108108108,0.658203125,0.764172335600907,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,9.0,884.0,5.482658513608183
1622,599,330,169,0.7303016659162539,0.8309426229508197,0.7773783848550204,44,376,86,103,35,0.8138528138528138,0.7849686847599165,0.7991498405951116,9,408,115,104,34,0.780114722753346,0.796875,0.7884057971014493,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,1.0,899.0,11.114531206476856
1514,637,438,85,0.703858670385867,0.7756147540983607,0.7379965878625396,44,350,110,129,16,0.7608695652173914,0.7306889352818372,0.7454739084132055,9,366,126,146,23,0.7439024390243902,0.71484375,0.7290836653386454,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.6,11.0,5.0,897.0,7.286943001594085
1444,162,508,247,0.8991282689912827,0.7397540983606558,0.8116919617762788,44,336,36,143,49,0.9032258064516129,0.7014613778705637,0.7896592244418331,9,357,37,155,58,0.9060913705583756,0.697265625,0.7880794701986755,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,7.0,898.0,2.5001222457432335
1607,308,345,291,0.8391644908616188,0.8232581967213115,0.8311352469614688,44,377,49,102,75,0.8849765258215962,0.7870563674321504,0.8331491712707182,9,409,69,103,59,0.8556485355648535,0.798828125,0.8262626262626263,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.32057720636275,5.0,2.0,708.0,4.71023935386474
1632,2055,320,288,0.44263628966639545,0.8360655737704918,0.5788260329845717,44,376,346,103,68,0.5207756232686981,0.7849686847599165,0.6261448792672772,9,401,353,111,76,0.5318302387267905,0.783203125,0.6334913112164297,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.6,11.0,1.0,713.0,2.879848574207825
1506,200,446,208,0.8827667057444314,0.7715163934426229,0.8234007654455987,44,351,36,128,42,0.9069767441860465,0.732776617954071,0.8106235565819861,9,378,42,134,42,0.9,0.73828125,0.8111587982832618,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,3.0,4.0,710.0,8.523108242143637
1596,274,356,482,0.853475935828877,0.8176229508196722,0.8351648351648352,44,379,45,100,108,0.8938679245283019,0.791231732776618,0.8394241417497231,9,410,54,102,104,0.8836206896551724,0.80078125,0.8401639344262295,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,2.0,704.0,5.257752862549127
1396,153,556,114,0.9012265978050356,0.7151639344262295,0.797486432447872,44,327,32,152,24,0.9108635097493036,0.6826722338204593,0.7804295942720764,9,341,37,171,24,0.9021164021164021,0.666015625,0.7662921348314606,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,7.0,704.0,7.491657772722109
1502,180,450,323,0.8929845422116528,0.7694672131147541,0.8266373142542652,44,353,37,126,66,0.9051282051282051,0.7369519832985386,0.812428078250863,9,375,45,137,67,0.8928571428571429,0.732421875,0.8047210300429185,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,5.0,707.0,0.391403634897576
1417,176,535,32,0.8895166352793471,0.725922131147541,0.7994358251057828,44,325,31,154,11,0.9129213483146067,0.6784968684759917,0.7784431137724551,9,353,35,159,7,0.9097938144329897,0.689453125,0.7844444444444445,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,4.0,718.0,14.424376836803425
1582,332,370,116,0.8265412748171369,0.8104508196721312,0.818416968442835,44,373,51,106,32,0.8797169811320755,0.778705636743215,0.8261351052048727,9,398,64,114,32,0.8614718614718615,0.77734375,0.8172484599589322,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.0453446377916675,7.0,3.0,433.0,9.931659747988517
1265,139,687,27,0.9009971509971509,0.6480532786885246,0.7538736591179976,44,280,32,199,5,0.8974358974358975,0.5845511482254697,0.7079646017699115,9,302,35,210,8,0.8961424332344213,0.58984375,0.7114252061248527,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.3421155640281932,11.0,11.0,436.0,8.372013997518268
1739,1014,213,281,0.6316745368688703,0.8908811475409836,0.7392136025504782,44,405,140,74,56,0.7431192660550459,0.8455114822546973,0.791015625,9,434,191,78,60,0.6944,0.84765625,0.7634124890061565,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.917287882162833,1.0,1.0,428.0,10.675274274959484
1338,123,614,74,0.9158110882956879,0.6854508196721312,0.7840609434515089,44,307,31,172,13,0.908284023668639,0.6409185803757829,0.7515299877600979,9,325,30,187,20,0.9154929577464789,0.634765625,0.7497116493656286,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,9.0,877.0,10.84300444857988
1629,603,323,191,0.7298387096774194,0.8345286885245902,0.77868068833652,44,377,86,102,42,0.8142548596112311,0.7870563674321504,0.8004246284501062,9,410,116,102,37,0.779467680608365,0.80078125,0.789980732177264,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,1.0,885.0,10.732896621821562
1842,3649,110,1460,0.3354580222181752,0.9436475409836066,0.49496170898831116,44,434,558,45,325,0.4375,0.906054279749478,0.5900747790618627,9,470,544,42,317,0.4635108481262327,0.91796875,0.6159895150720839,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.6,1.0,1.0,903.0,0.0
1364,143,588,103,0.9051094890510949,0.6987704918032787,0.7886672448684591,44,320,31,159,22,0.9116809116809117,0.6680584551148225,0.7710843373493976,9,333,37,179,24,0.9,0.650390625,0.7551020408163265,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,8.0,899.0,7.78920122596987
1637,679,315,446,0.7068221070811744,0.8386270491803278,0.7671040299906279,44,383,90,96,117,0.8097251585623678,0.7995824634655533,0.8046218487394958,9,412,137,100,104,0.7504553734061931,0.8046875,0.7766258246936852,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,1.0,703.0,0.6607345250004453
1341,134,611,41,0.9091525423728813,0.6869877049180327,0.782608695652174,44,308,31,171,9,0.9085545722713865,0.6430062630480167,0.7530562347188264,9,324,34,188,10,0.9050279329608939,0.6328125,0.7448275862068966,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,8.0,713.0,12.104607765483138
1841,2656,111,1213,0.4093840338003113,0.9431352459016393,0.5709412311986355,44,434,410,45,278,0.514218009478673,0.906054279749478,0.656084656084656,9,469,451,43,263,0.5097826086956522,0.916015625,0.6550279329608939,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,0.6,1.0,1.0,710.0,4.0306191355524
1480,204,472,194,0.8788598574821853,0.7581967213114754,0.8140814081408141,44,350,34,129,37,0.9114583333333334,0.7306889352818372,0.8111239860950173,9,369,45,143,37,0.8913043478260869,0.720703125,0.796976241900648,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,4.0,705.0,4.232137474837585
1476,199,476,167,0.8811940298507462,0.7561475409836066,0.8138957816377171,44,349,34,130,31,0.9112271540469974,0.7286012526096033,0.8097447795823666,9,369,44,143,34,0.8934624697336562,0.720703125,0.7978378378378378,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,4.0,707.0,8.035440079390934
1502,180,450,323,0.8929845422116528,0.7694672131147541,0.8266373142542652,44,353,37,126,66,0.9051282051282051,0.7369519832985386,0.812428078250863,9,375,45,137,67,0.8928571428571429,0.732421875,0.8047210300429185,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,1.0,5.0,703.0,1.8641632891903528
1431,169,521,146,0.894375,0.733094262295082,0.8057432432432432,44,338,32,141,29,0.9135135135135135,0.7056367432150313,0.7962308598351001,9,348,43,164,30,0.8900255754475703,0.6796875,0.770764119601329,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,6.0,897.0,3.553246319413994
1430,169,522,142,0.8943089430894309,0.7325819672131147,0.8054069276260208,44,338,32,141,27,0.9135135135135135,0.7056367432150313,0.7962308598351001,9,348,42,164,29,0.8923076923076924,0.6796875,0.7716186252771619,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,6.0,710.0,6.981242619053006
1514,210,438,289,0.8781902552204176,0.7756147540983607,0.823721436343852,44,354,37,125,59,0.9053708439897699,0.7390396659707724,0.8137931034482758,9,382,43,130,68,0.8988235294117647,0.74609375,0.8153681963713981,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,3.0,4.0,700.0,5.610615367033966
1472,200,480,72,0.8803827751196173,0.7540983606557377,0.8123620309050773,44,340,36,139,16,0.9042553191489362,0.7098121085594989,0.7953216374269005,9,373,45,139,13,0.8923444976076556,0.728515625,0.8021505376344086,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,5.0,3.0,712.0,11.92517584461692
1396,149,556,181,0.9035598705501618,0.7151639344262295,0.79839862739491,44,323,33,156,36,0.9073033707865169,0.6743215031315241,0.7736526946107785,9,344,35,168,50,0.9076517150395779,0.671875,0.7721661054994389,11,COLO320DM,clahe__remove_background__apply_gamma__apply_sigmoid,1.6,3.0,8.0,706.0,0.0
