upload_relpath,root_label,top_dir,filename,uid,ext,size_bytes,magic,format_ok,name_problems,manifest_key,abs_path
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_108.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_108.png,colo320dm_qpcr_jq1_24h_ctrl_108,.png,237040,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_108.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_108.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_109.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_109.png,colo320dm_qpcr_jq1_24h_ctrl_109,.png,209256,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_109.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_109.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_11.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_11.png,colo320dm_qpcr_jq1_24h_ctrl_11,.png,334951,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_11.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_11.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_110.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_110.png,colo320dm_qpcr_jq1_24h_ctrl_110,.png,251663,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_110.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_110.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_111.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_111.png,colo320dm_qpcr_jq1_24h_ctrl_111,.png,291077,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_111.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_111.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_112.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_112.png,colo320dm_qpcr_jq1_24h_ctrl_112,.png,364574,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_112.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_112.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_113.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_113.png,colo320dm_qpcr_jq1_24h_ctrl_113,.png,382141,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_113.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_113.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_114.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_114.png,colo320dm_qpcr_jq1_24h_ctrl_114,.png,251299,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_114.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_114.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_115.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_115.png,colo320dm_qpcr_jq1_24h_ctrl_115,.png,363674,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_115.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_115.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_12.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_12.png,colo320dm_qpcr_jq1_24h_ctrl_12,.png,246799,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_12.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_12.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_13.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_13.png,colo320dm_qpcr_jq1_24h_ctrl_13,.png,677672,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_13.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_13.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_14.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_14.png,colo320dm_qpcr_jq1_24h_ctrl_14,.png,848964,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_14.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_14.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_15.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_15.png,colo320dm_qpcr_jq1_24h_ctrl_15,.png,300298,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_15.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_15.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_16.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_16.png,colo320dm_qpcr_jq1_24h_ctrl_16,.png,163441,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_16.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_16.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_17.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_17.png,colo320dm_qpcr_jq1_24h_ctrl_17,.png,177013,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_17.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_17.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_18.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_18.png,colo320dm_qpcr_jq1_24h_ctrl_18,.png,300659,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_18.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_18.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_19.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_19.png,colo320dm_qpcr_jq1_24h_ctrl_19,.png,270235,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_19.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_19.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_2.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_2.png,colo320dm_qpcr_jq1_24h_ctrl_2,.png,277139,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_2.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_2.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_21.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_21.png,colo320dm_qpcr_jq1_24h_ctrl_21,.png,449026,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_21.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_21.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_22.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_22.png,colo320dm_qpcr_jq1_24h_ctrl_22,.png,608202,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_22.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_22.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_23.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_23.png,colo320dm_qpcr_jq1_24h_ctrl_23,.png,213789,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_23.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_23.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_24.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_24.png,colo320dm_qpcr_jq1_24h_ctrl_24,.png,426001,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_24.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_24.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_25.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_25.png,colo320dm_qpcr_jq1_24h_ctrl_25,.png,337172,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_25.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_25.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_26.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_26.png,colo320dm_qpcr_jq1_24h_ctrl_26,.png,166562,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_26.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_26.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_27.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_27.png,colo320dm_qpcr_jq1_24h_ctrl_27,.png,308033,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_27.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_27.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_28.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_28.png,colo320dm_qpcr_jq1_24h_ctrl_28,.png,228475,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_28.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_28.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_29.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_29.png,colo320dm_qpcr_jq1_24h_ctrl_29,.png,226913,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_29.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_29.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_3.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_3.png,colo320dm_qpcr_jq1_24h_ctrl_3,.png,407167,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_3.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_3.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_30.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_30.png,colo320dm_qpcr_jq1_24h_ctrl_30,.png,267132,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_30.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_30.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_31.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_31.png,colo320dm_qpcr_jq1_24h_ctrl_31,.png,649405,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_31.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_31.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_32.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_32.png,colo320dm_qpcr_jq1_24h_ctrl_32,.png,572885,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_32.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_32.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_33.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_33.png,colo320dm_qpcr_jq1_24h_ctrl_33,.png,312393,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_33.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_33.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_34.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_34.png,colo320dm_qpcr_jq1_24h_ctrl_34,.png,218133,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_34.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_34.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_35.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_35.png,colo320dm_qpcr_jq1_24h_ctrl_35,.png,214624,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_35.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_35.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_36.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_36.png,colo320dm_qpcr_jq1_24h_ctrl_36,.png,209095,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_36.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_36.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_37.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_37.png,colo320dm_qpcr_jq1_24h_ctrl_37,.png,553263,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_37.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_37.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_38.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_38.png,colo320dm_qpcr_jq1_24h_ctrl_38,.png,235903,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_38.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_38.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_39.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_39.png,colo320dm_qpcr_jq1_24h_ctrl_39,.png,615463,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_39.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_39.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_4.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_4.png,colo320dm_qpcr_jq1_24h_ctrl_4,.png,482084,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_4.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_4.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_40.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_40.png,colo320dm_qpcr_jq1_24h_ctrl_40,.png,215254,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_40.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_40.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_41.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_41.png,colo320dm_qpcr_jq1_24h_ctrl_41,.png,183680,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_41.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_41.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_42.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_42.png,colo320dm_qpcr_jq1_24h_ctrl_42,.png,605092,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_42.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_42.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_43.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_43.png,colo320dm_qpcr_jq1_24h_ctrl_43,.png,360557,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_43.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_43.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_44.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_44.png,colo320dm_qpcr_jq1_24h_ctrl_44,.png,717210,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_44.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_44.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_45.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_45.png,colo320dm_qpcr_jq1_24h_ctrl_45,.png,625627,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_45.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_45.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_46.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_46.png,colo320dm_qpcr_jq1_24h_ctrl_46,.png,270598,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_46.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_46.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_47.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_47.png,colo320dm_qpcr_jq1_24h_ctrl_47,.png,202083,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_47.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_47.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_48.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_48.png,colo320dm_qpcr_jq1_24h_ctrl_48,.png,151132,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_48.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_48.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_49.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_49.png,colo320dm_qpcr_jq1_24h_ctrl_49,.png,249586,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_49.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_49.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_5.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_5.png,colo320dm_qpcr_jq1_24h_ctrl_5,.png,230606,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_5.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_5.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_50.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_50.png,colo320dm_qpcr_jq1_24h_ctrl_50,.png,452506,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_50.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_50.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_51.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_51.png,colo320dm_qpcr_jq1_24h_ctrl_51,.png,204133,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_51.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_51.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_52.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_52.png,colo320dm_qpcr_jq1_24h_ctrl_52,.png,167095,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_52.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_52.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_53_a.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_53_a.png,colo320dm_qpcr_jq1_24h_ctrl_53_a,.png,315431,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_53_a.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_53_a.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_53_b.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_53_b.png,colo320dm_qpcr_jq1_24h_ctrl_53_b,.png,315431,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_53_b.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_53_b.png
images/dapi/colo320dm_qpcr_jq1_24h_ctrl_54_a.png,images,dapi,colo320dm_qpcr_jq1_24h_ctrl_54_a.png,colo320dm_qpcr_jq1_24h_ctrl_54_a,.png,592294,PNG,yes,,dapi/colo320dm_qpcr_jq1_24h_ctrl_54_a.png,/proj/brunk_ecdna_cv_project/Poorya/ecDNA_Data/bioimage_archive/dapi/colo320dm_qpcr_jq1_24h_ctrl_54_a.png
