relative_path,sha256,size_bytes,file_type
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_1.png,0855c8882d1bb57c0b4d6fa32c750ac595c71d86543fe36ba7b7b1bfbe20383b,11690,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_100.png,fc261396b5e4f4bce701725dff50ca999fdd0913e11b766ac92b9787af948923,8816,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_101.png,a0dd17725fd3815b8edb53fb5c96c322f4c73be1457437dcd996c7ea6416d4ed,9244,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_102.png,ca742568a707186097015f907f80532b8d5f29b1dfccdaffac8eac3bf2f9b628,9611,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_103.png,ce0e387c942508043def8320e6ea230159034c63c316193b3430295891628449,9262,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_104.png,76406d99a2852bb0d10ec5ae050c7a1952428e83dcaa3af48449932c105a25ef,9805,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_105.png,9d76076215afaef23152ecdfb7275027d5486fe942b38d91b618b315a29ef9e5,9340,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_106.png,cbf1dbdd498e2c514c183d3cf61c49863dcf34095fd7966796f8b0072bba9afd,8330,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_107.png,9e916c0c18b2672e6bb552baaed1a354d7725f93f78dfb0d61c79a4f03b0dec6,13473,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_109.png,5d80325279ab814919e1ebc5e01c47126d0c95142b83a53b750a011a500a65e3,8843,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_11.png,fd4aeb1278021cb6efaa7c9a25db22905d2cee2488f373201cc1a8696fd7a8dd,8639,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_110.png,0c99ab1cdc2ecc286d84f3ab9c59ddbeed7cc6ce4d31d4cda9083765cc6e7b84,10117,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_111.png,2d97380eef7b815a66eaf807d3cb67d932cfbb9a08673ca901f8ee18819f5f58,9253,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_113.png,025de564e29d2dfaa7b9226411be28beb6276fe5771cf7ae1657ca291a7b648f,9036,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_114.png,c3d3ca64858cbd0853930c95106bde098db9b6af1f18b9d80b4cf0f12d80ada0,9536,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_115.png,a567d07ae2381a8885c4a9a6481d0b4e8ed2217f77d37aeb7fedbbfc4c127207,9579,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_116.png,63e77f88cc3dd0c42aa8fd1dc6497a7600ef3181e5223dfb23eb4d3a1a7270d8,11220,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_117.png,be5ebf1637339d018881559015579aab9c6fcb92b05b58d1ff8a06d6472d58e2,10755,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_118.png,b4c8bd30f974a402750a4dad38ab85e86f9d56ed496ad3cbdfed75274a4c2e46,9089,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_12.png,2e3af27f0cfe9fb4c8bbd1a0210c74b80efe6dd4f38495a7f2645c82cd38a284,9150,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_13.png,da0acb9aee3c2b40cc5aef1e2516400f136984d67cc9735a9cb1da11de6a580e,8713,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_14.png,c78315aec59d005b289b23aa3145a5904ec6890ef456f0931bcdd6b38c3d34ab,11121,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_15.png,87edc5e14db881a6f5332a8e6e1e19b1ae3f397c9f17dedb05dd7173ae19f569,8857,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_16.png,32eaea862119194ad2087588ae0a8588e1a64a3bad25225f5727cdaf6a66b952,9089,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_17.png,a3db521647179e3c9baf88de846964481bd945970e1bac52424e85685938f831,10552,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_18.png,705e2268ed3665575200b4655ed5b28fd8e2601aa350dbdfa49390ad8550d0e0,8822,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_19.png,67f7fc0f14713fecd8230b19e3ec98e3b3903ab62558223d5a4181af621d8830,9563,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_2.png,d63661cabaf960746ffd2c1ef6c6b1582851e2e33c2de194ec11524039821020,12941,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_20.png,14f980ee0a4d9ab4664fa4a6daca0c30376dd23c47145fc0feb1b803adebb6d3,8817,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_21.png,5614a43a2b9f2e0babebf206d747b451b6fc226bf08e2c1f47f542709a035327,8923,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_22.png,375a9b118c3ecc9db9ed5f6131df10a40acdf37334bb0d787f6528b6ab240165,10014,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_23.png,d9b805b73c20e8f1f9af1d45eebe0634e57ba811c6e9b6dc46e2435a655575c8,9193,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_24.png,56fca396246a76a3b8988fc972415fc6a730717f34dda0bc911ce5abde9b83c3,10199,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_25.png,b481f0a43d940cc7ed6e68a63ce93ec4519b64670cd63c162e1705801ac1d981,9143,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_27.png,40057f67167ff243d65861194ab6759c58225501e7509bdd0e7e5aa848e87513,10082,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_28.png,25547748ac185d4260f31fb48a9d20554535977935d01fb072022d487ae20ccb,11542,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_29.png,a38e0bf894b4b0e263e40ae256bb3ddd0697b2634d189c2b81439be9ff653e1e,8834,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_30.png,7595c0e42b0c3d5d49e4c51803c871285d582214fc6994789e7b6e6c7a29c976,8601,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_31.png,ccba2e0d750f72f0e80e9744d59dc74f8fce7bd932a24b76b66221b663e7399c,8487,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_32.png,37bcbd9c9872e09a1492c8dede93291290de8b888b7ecb58a71a1e27fa9d0ae9,9165,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_33.png,eb9c93c0eb3b285ce5ee9cd26740252663645fdc0c561482c88ec1cb925294f4,8745,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_34.png,ab0770ac5bf7fc90041261e9bd3613b5a41b5972f3a8c84a8a5d2682ea649e87,10775,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_35.png,88649c41bb04b98e18a39c916ffd2ae796dbf04f813d8908a0f42fdd0121ff0e,8908,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_37.png,b40298e6a1823defec4d46c599ef92f80c0c0ebb7792bf4c7463e215736af8ea,10711,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_38.png,4032023d7403d8ba340d0efd0e4aa5bdd24459b55ecd0f976125789c0d1044a0,11367,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_39.png,9aba00c3d457700f1538c0758bd670fa2fdd15025b39689e266c4b3846a7bc37,13233,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_40.png,9ee4505f02d46ac5441805591125e3c133d27cc5d7374236c27ac01db9bf538d,8765,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_41.png,9ad23c5c8a6ab9d2c5ec21022eeccef2dad97d2442114c7a0b7f7358fb6e1416,9540,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_42.png,ed19c9420e630781d2cff1eb77e86d7befcc6c831857838ebfe0ea268af83045,9259,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_43.png,1e070ce25ab90c2139d7efbce3fe93e763edf8b2a107a40c2da64222237cd851,9095,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_44.png,bb68ee334b9f5f735527362bf60d58455d939ba3fc3d67a9dec104e02886357a,9168,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_47.png,5a9080094a2219870d839ad10086e0bb2092efa13f27357244a64be11410c5bf,9270,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_48.png,d8103167ea085523700ae47066f52b87f32b7889cf6e7c11404262044b37fb92,8951,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_5.png,a5e6bc0a63ff8be99adb7d3fe4fe95d6d53d5191feb010498d633e84d3eb728e,9847,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_50.png,286612c8939db9923a3bbd87d93a8e83b676fe0fef39c54d720a994c64748d9a,9560,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_51.png,4ec5c2980e24fabbb09f81184d9e22dfb455a6bae685890a83a4e3d6afb91139,9144,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_52.png,c590809ecf0980f79b29d3d30b4ff3c8e685a77894519c2de4ce63644cca4309,9684,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_53.png,8e91a8b050920d98754a1f28b340ce148e75a5f1fad5f56de577d508d652bfba,9536,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_55.png,845f24e0098bdb44761f95144867cf0c067afcb541c30ae9586d2fd57d940735,10034,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_56.png,54d2a24c24423fa531bd00ba58206818f1688ff2b436b5d855b8ed116aa879f7,10636,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_57.png,6a56e12c219eaadafd78cf18684fc33b61f9381197aca9f4d5bd25b82e62a4e8,9125,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_58.png,595e398182a69d65ca7db783e3fcd22fd525fe9cf95a66c0ae5fd7ffd18f2460,9811,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_59.png,906690b85ec5fa72ab72300f55656d3accb26001360d228b2d47da53fa2c2750,9103,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_6.png,6da145355ad1547da5f2156e1b1d135238e4390c78333c33b796a8a57415b80d,12485,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_60.png,f29100c140572ab8f27fb99c099486d5e4bf272409231f2f8ceac90bbc8372bc,9348,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_61.png,7c58a481b4228d5093d22a5a980e7508ef6c030e6ef22c6c90d17a8a4354c1d3,9125,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_62.png,c22f1daab4f2262497771fda81f434485ede98df7496ce29c80004af7ae1170d,8953,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_63.png,98d6afd9571050de93806772b3f74a6da5e3b7bc09bfe6905a910ee1afb88e13,13796,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_64.png,705dfc91ac6d15a26e6bb2251b545a2931d956bf636e2e2d0067f3119a29497d,8826,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_65.png,744f820b31d6db53a71d5e78c2f3093782fef33db7e0fb27f35782ea6967d40d,9211,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_66.png,c028ab9a460f8ce25f499a52274765263dc32ff81556bbd1a77a9262ac345585,10333,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_67.png,c88607a71343218012d202867c44d2f0c614420dec9c3c5e42c4fa7642405ea0,9328,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_69.png,36b52a210af3277876169d569c8bc6bf579f7bdc5f08b9933489810243f75112,9735,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_7.png,24086b0d0dbcd1a4409498de22a1c7f34708edb48e9c28ab3dd19615d04d9e59,10632,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_70.png,3db5cc967a07a4113c3465ea6c0a61e3a3138cfe40399108771bec0742f3fa95,10719,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_71.png,88ab243d3f1b309058779f5c0fbbcceb78e4b1aaabffb5577020c4af57a7290c,10142,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_74.png,7f217d35a1487844ebe3f3feaf3427b894cdd458046999867087febeb29a3338,10336,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_75.png,96f2583c36569e783bb928fcae808297652fa86dbb66cd9f1c25e33e9ecc895c,9216,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_76.png,d65058b8892fbdc2534c856ed7bfbccc12a721f2639eb5cd6c7af6a0b4e34a02,12510,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_77.png,7e0a99e04b0a86135c6e99e0d09a0947a4d8ba01d953cc89eaff06cda583aa55,11428,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_78.png,9b08960abc517b066d7bef226999ce94ad1191568903d7ce2d02d764232ed673,10270,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_79.png,82aba22785dfaaf054cf7e7e691a1b51ea7cbd10b44bb867af55b1577f012e2b,11560,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_antibiotics_blank_ctrl_80.png,dcab48adaa154a66860324e2d4ee0890a99313015883084c95fd8b7357886629,10655,prediction_classical_default
